file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total,SEQ share,XOR share,PAR share,LOOP share,AS-Resolved PAR-only
pdc2021_120111.xes,0.2,0.9789199732651243,0.19990441920611712,0.00,45.60,0.00,45.60,83.54,100.00,98.99,6.95,50.68,100.00,0.2804878048780488,0.35365853658536583,0.10975609756097561,0.25609756097560976,0.00
pdc2021_120111.xes,0.4,0.9344084699293258,0.3683201533668823,0.00,0.00,0.00,0.00,96.38,83.90,92.24,12.54,49.96,98.32,0.31645569620253167,0.31645569620253167,0.0759493670886076,0.2911392405063291,0.00
pdc2021_120111.xes,0.6,0.8668138665805303,0.7319932998324958,0.00,0.00,0.00,0.00,81.59,91.96,96.06,12.03,52.47,97.80,0.2962962962962963,0.3333333333333333,0.08641975308641975,0.2839506172839506,0.00
pdc2021_120111.xes,0.8,0.8329971315608793,0.6485753052917231,0.00,0.00,0.00,0.00,81.44,97.59,97.94,12.80,50.74,99.15,0.28378378378378377,0.2972972972972973,0.0945945945945946,0.32432432432432434,0.00
pdc2021_120111.xes,1.0,0.8219692838669893,0.4657732705541471,0.00,0.00,0.00,0.00,96.81,92.83,92.83,31.86,31.86,100.00,0.2631578947368421,0.47368421052631576,0.0,0.2631578947368421,0.00
pdc2021_121010.xes,0.0,1.0,0.056402806061026545,0.00,40.00,0.00,40.00,82.81,100.00,99.81,5.28,64.20,100.00,0.2536231884057971,0.5144927536231884,0.10144927536231885,0.13043478260869565,0.00
pdc2021_121010.xes,0.2,0.983579474465742,0.1283055525573219,0.00,40.00,0.00,40.00,95.12,100.00,99.91,5.28,44.61,100.00,0.2734375,0.4375,0.09375,0.1953125,0.00
pdc2021_121010.xes,0.4,0.9141331857906472,0.495850622406639,0.00,0.00,0.00,0.00,87.24,80.52,88.70,14.42,39.05,95.65,0.3063063063063063,0.40540540540540543,0.08108108108108109,0.2072072072072072,0.00
pdc2021_121010.xes,0.6,0.8360402396703045,0.5145847250055666,0.00,0.00,0.00,0.00,87.98,80.23,90.47,15.68,50.12,94.99,0.3173076923076923,0.33653846153846156,0.08653846153846154,0.25961538461538464,0.00
pdc2021_121010.xes,0.8,0.7586622382896292,0.4373359580052494,0.00,0.00,0.00,0.00,94.05,86.35,94.49,16.88,53.89,95.04,0.3829787234042553,0.3404255319148936,0.0425531914893617,0.23404255319148937,0.00
pdc2021_121010.xes,1.0,0.8140203391727214,0.10780141843971636,0.00,0.00,0.00,0.00,100.00,100.00,100.00,43.51,43.51,100.00,0.25,0.5,0.0,0.25,0.00
pdc2021_121011.xes,0.0,1.0,0.08802144930652622,0.00,72.00,0.00,72.00,88.93,100.00,98.26,4.18,57.79,100.00,0.26495726495726496,0.5042735042735043,0.07692307692307693,0.15384615384615385,0.00
pdc2021_121011.xes,0.2,0.9753519729581174,0.16468354768844085,0.00,72.00,0.00,72.00,87.81,100.00,98.21,4.18,59.46,100.00,0.25,0.4396551724137931,0.11206896551724138,0.19827586206896552,0.00
pdc2021_121011.xes,0.4,0.9205389558235237,0.39684678614741953,0.00,0.00,0.00,0.00,92.47,94.36,99.19,5.49,53.64,99.28,0.27102803738317754,0.38317757009345793,0.11214953271028037,0.2336448598130841,0.00
pdc2021_121011.xes,0.6,0.8757583030902842,0.527826596367897,0.00,0.00,0.00,0.00,95.67,83.39,86.21,9.80,22.88,97.81,0.3522727272727273,0.3522727272727273,0.03409090909090909,0.26136363636363635,0.00
pdc2021_121011.xes,0.8,0.7542113698592252,0.5696594427244582,0.00,0.00,0.00,0.00,91.64,100.00,99.92,4.19,44.78,100.00,0.36666666666666664,0.37777777777777777,0.05555555555555555,0.2,0.00
pdc2021_121011.xes,1.0,0.8521067199779411,0.16379481085363434,0.00,0.00,0.00,0.00,100.00,100.00,100.00,31.48,31.48,100.00,0.15789473684210525,0.47368421052631576,0.0,0.3684210526315789,0.00
pdc2021_121100.xes,0.0,1.0,0.10057297096354478,6.00,23.60,0.00,17.60,76.83,100.00,100.00,8.33,60.53,100.00,0.24719101123595505,0.48314606741573035,0.11235955056179775,0.15730337078651685,0.00
pdc2021_121100.xes,0.2,0.9767111971413596,0.1308158584534731,0.00,11.60,0.00,11.60,92.84,100.00,100.00,8.33,49.64,100.00,0.2403846153846154,0.40384615384615385,0.11538461538461539,0.2403846153846154,0.00
pdc2021_121100.xes,0.4,0.9239881635630084,0.2981867677798843,0.00,0.00,0.00,0.00,95.87,93.81,97.47,11.04,48.83,98.88,0.2891566265060241,0.3493975903614458,0.12048192771084337,0.24096385542168675,0.00
pdc2021_121100.xes,0.6,0.8473982811837083,0.9112107623318386,12.40,12.40,0.00,0.00,97.09,98.48,99.53,9.57,43.98,100.00,0.2926829268292683,0.36585365853658536,0.0975609756097561,0.24390243902439024,0.00
pdc2021_121100.xes,0.8,0.8485181231383637,0.8822055137844611,0.00,0.00,0.00,0.00,92.05,85.99,91.71,18.72,56.64,96.05,0.3048780487804878,0.32926829268292684,0.10975609756097561,0.25609756097560976,0.00
pdc2021_121100.xes,1.0,0.7921441150525933,0.21805096284769498,0.00,0.00,0.00,0.00,97.82,95.54,95.54,38.93,38.93,100.00,0.3,0.45,0.0,0.25,0.00
pdc2021_121111.xes,0.0,1.0,0.12203252958411415,0.00,44.00,0.00,44.00,95.00,100.00,99.79,7.29,24.38,100.00,0.25925925925925924,0.48148148148148145,0.07407407407407407,0.18518518518518517,0.00
pdc2021_121111.xes,0.2,0.9729905364030177,0.2124026460716264,0.00,42.40,0.00,42.40,81.75,100.00,100.00,7.29,57.40,100.00,0.2619047619047619,0.38095238095238093,0.11904761904761904,0.23809523809523808,0.00
pdc2021_121111.xes,0.4,0.921182072147373,0.4072040835981894,0.00,0.00,0.00,0.00,96.08,84.53,92.50,11.64,50.93,98.35,0.3157894736842105,0.3026315789473684,0.09210526315789473,0.2894736842105263,0.00
pdc2021_121111.xes,0.6,0.8894706447245827,0.825491873396065,0.00,0.00,0.00,0.00,96.81,94.04,96.36,10.13,23.04,99.49,0.35294117647058826,0.39705882352941174,0.04411764705882353,0.20588235294117646,0.00
pdc2021_121111.xes,0.8,0.816879520148178,0.825491873396065,0.00,0.00,0.00,0.00,97.12,94.04,96.77,10.13,51.31,99.49,0.3150684931506849,0.3287671232876712,0.0821917808219178,0.273972602739726,0.00
pdc2021_121111.xes,1.0,0.8120555057084776,0.4958579881656805,0.00,0.00,0.00,0.00,97.40,94.22,94.22,33.71,33.71,100.00,0.2631578947368421,0.47368421052631576,0.0,0.2631578947368421,0.00
pdc2021_0000001.xes,0.0,0.9971364149821499,0.10807545585676182,24.60,63.20,0.00,38.60,71.46,94.31,99.82,0.00,62.53,100.00,0.152,0.616,0.144,0.088,0.00
pdc2021_0000001.xes,0.2,0.9882391389006288,0.5695698828579093,23.00,25.50,0.00,2.50,97.51,99.48,99.34,38.62,94.60,98.97,0.30392156862745096,0.4215686274509804,0.09803921568627451,0.17647058823529413,0.00
pdc2021_0000001.xes,0.4,0.9808003432326736,0.6112602067035916,23.00,25.50,0.00,2.50,97.49,99.48,99.32,38.62,94.60,98.97,0.3069306930693069,0.4158415841584158,0.09900990099009901,0.1782178217821782,0.00
pdc2021_0000001.xes,0.6,0.8802802969311663,0.7535547483134406,23.30,25.20,0.00,1.90,97.55,99.51,99.35,38.62,94.61,98.98,0.32673267326732675,0.43564356435643564,0.07920792079207921,0.15841584158415842,0.00
pdc2021_0000001.xes,0.8,0.824893879306969,0.5567558472152112,0.00,0.10,0.00,0.10,82.36,0.00,99.07,0.00,73.43,100.00,0.28888888888888886,0.4888888888888889,0.08888888888888889,0.13333333333333333,0.00
pdc2021_0000001.xes,1.0,0.6367536935286936,0.3299761463026769,11.30,12.50,1.20,0.00,100.00,100.00,100.00,11.30,11.30,100.00,0.0,0.5384615384615384,0.0,0.46153846153846156,0.00
pdc2021_0000011.xes,0.0,0.9935887776161539,0.1507440013396809,0.00,0.10,0.00,0.10,74.54,0.00,99.96,0.00,61.31,100.00,0.18584070796460178,0.5663716814159292,0.12389380530973451,0.12389380530973451,0.00
pdc2021_0000011.xes,0.2,0.9943888890844994,0.38633561259948435,0.00,52.40,0.00,52.40,96.08,98.49,99.41,0.00,46.57,100.00,0.30434782608695654,0.45652173913043476,0.08695652173913043,0.15217391304347827,0.00
pdc2021_0000011.xes,0.4,0.9305529967743777,0.38820100988397077,0.00,40.20,0.00,40.20,80.33,0.00,98.63,0.00,68.09,100.00,0.3,0.4222222222222222,0.1111111111111111,0.16666666666666666,0.00
pdc2021_0000011.xes,0.6,0.8812178810211684,0.582684361093452,0.00,0.10,0.00,0.10,96.06,0.00,99.57,0.00,70.92,100.00,0.3493975903614458,0.4578313253012048,0.060240963855421686,0.13253012048192772,0.00
pdc2021_0000011.xes,0.8,0.7186919903831865,0.975669099756691,0.00,0.10,0.00,0.10,94.21,0.00,99.65,0.00,75.32,100.00,0.32098765432098764,0.4567901234567901,0.07407407407407407,0.14814814814814814,0.00
pdc2021_0000011.xes,1.0,0.6154918303918304,0.4133012687619205,2.40,3.40,1.00,0.00,100.00,100.00,100.00,2.40,2.40,100.00,0.0,0.5,0.0,0.5,0.00
pdc2021_0000012.xes,0.0,1.0,0.11218978852052419,0.00,95.40,0.00,95.40,81.47,100.00,98.77,15.70,100.00,100.00,0.2916666666666667,0.59375,0.08333333333333333,0.03125,0.00
pdc2021_0000012.xes,0.2,0.9897125121098117,0.33683724153863925,0.00,95.40,0.00,95.40,80.56,100.00,98.75,15.70,100.00,100.00,0.3333333333333333,0.5357142857142857,0.09523809523809523,0.03571428571428571,0.00
pdc2021_0000012.xes,0.4,0.9406280363194909,0.43080161375197334,0.00,95.40,0.00,95.40,80.18,100.00,98.77,15.85,100.00,100.00,0.3375,0.525,0.1,0.0375,0.00
pdc2021_0000012.xes,0.6,0.7880273165099001,0.47484062898427537,0.00,95.40,0.00,95.40,84.52,100.00,99.01,16.84,100.00,100.00,0.38461538461538464,0.5384615384615384,0.06153846153846154,0.015384615384615385,0.00
pdc2021_0000012.xes,0.8,0.7617139672281938,0.4948549179567998,0.00,95.40,0.00,95.40,87.94,100.00,99.17,16.01,100.00,100.00,0.375,0.5416666666666666,0.06944444444444445,0.013888888888888888,0.00
pdc2021_0000012.xes,1.0,0.7349238095238096,0.15483906555975402,64.30,64.30,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.18181818181818182,0.8181818181818182,0.0,0.0,0.00
pdc2021_0000111.xes,0.0,0.9999755187341395,0.11893356358625828,0.00,100.00,0.00,100.00,57.28,0.00,100.00,0.00,57.56,100.00,0.18181818181818182,0.625,0.10227272727272728,0.09090909090909091,0.00
pdc2021_0000111.xes,0.2,0.9990748398020782,0.11464499704271347,0.00,100.00,0.00,100.00,98.66,0.00,100.00,0.00,7.90,100.00,0.24691358024691357,0.5925925925925926,0.037037037037037035,0.12345679012345678,0.00
pdc2021_0000111.xes,0.4,0.9761413149789384,0.2204941860465116,0.00,100.00,0.00,100.00,97.38,0.00,99.95,0.00,14.99,100.00,0.22077922077922077,0.5974025974025974,0.05194805194805195,0.12987012987012986,0.00
pdc2021_0000111.xes,0.6,0.9185091193712037,0.3303458696417113,0.00,100.00,0.00,100.00,97.78,0.00,100.00,0.00,10.95,100.00,0.21621621621621623,0.5945945945945946,0.05405405405405406,0.13513513513513514,0.00
pdc2021_0000111.xes,0.8,0.8213072406254651,0.5462516440157825,14.90,15.00,0.00,0.10,97.47,99.88,99.93,17.09,42.60,100.00,0.27848101265822783,0.4050632911392405,0.10126582278481013,0.21518987341772153,0.00
pdc2021_0000111.xes,1.0,0.6365328643578644,0.5380106411759401,10.90,11.70,0.80,0.00,100.00,100.00,100.00,10.85,10.85,100.00,0.0,0.5294117647058824,0.0,0.47058823529411764,0.00
pdc2021_0001104.xes,0.0,1.0,0.2094547209084432,0.00,100.00,0.00,100.00,74.35,0.00,100.00,0.00,67.76,100.00,0.12121212121212122,0.5252525252525253,0.15151515151515152,0.20202020202020202,0.00
pdc2021_0001104.xes,0.2,0.9929276953410762,0.7006039381052782,0.00,54.20,0.00,54.20,94.71,98.98,99.15,54.73,83.49,98.62,0.29545454545454547,0.375,0.06818181818181818,0.26136363636363635,0.00
pdc2021_0001104.xes,0.4,0.986027497519695,0.7259265673709734,0.00,54.20,0.00,54.20,94.71,98.98,99.15,54.73,83.49,98.62,0.29545454545454547,0.375,0.06818181818181818,0.26136363636363635,0.00
pdc2021_0001104.xes,0.6,0.9625782710544094,0.6852311737637864,0.00,100.00,0.00,100.00,94.19,0.00,99.92,0.00,91.20,100.00,0.29411764705882354,0.3764705882352941,0.07058823529411765,0.25882352941176473,0.00
pdc2021_0001104.xes,0.8,0.8239833398374988,0.3569851067444363,0.00,100.00,0.00,100.00,90.48,0.00,100.00,0.00,34.52,100.00,0.1527777777777778,0.4861111111111111,0.09722222222222222,0.2638888888888889,0.00
pdc2021_0001104.xes,1.0,0.7845914862914863,0.48576126274251896,0.00,0.90,0.90,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.0,0.47058823529411764,0.0,0.5294117647058824,0.00
pdc2021_0001110.xes,0.0,1.0,0.4068539873314926,7.90,7.90,0.00,0.00,97.85,100.00,99.89,50.17,94.38,100.00,0.3793103448275862,0.43103448275862066,0.13793103448275862,0.05172413793103448,0.00
pdc2021_0001110.xes,0.2,0.9729121423869518,0.49406875976701237,7.90,7.90,0.00,0.00,96.61,100.00,99.89,50.17,100.00,100.00,0.4,0.4,0.14545454545454545,0.05454545454545454,0.00
pdc2021_0001110.xes,0.4,0.958536303253231,0.5231728288907996,7.90,7.90,0.00,0.00,96.15,97.83,98.34,63.79,99.67,99.67,0.43636363636363634,0.41818181818181815,0.10909090909090909,0.03636363636363636,0.00
pdc2021_0001110.xes,0.6,0.6354756610849503,0.7393869436962934,7.90,7.90,0.00,0.00,97.20,97.97,98.37,67.82,99.67,99.67,0.47058823529411764,0.39215686274509803,0.09803921568627451,0.0392156862745098,0.00
pdc2021_0001110.xes,0.8,0.6132881192378645,0.8565262430939227,7.90,7.90,0.00,0.00,98.99,99.81,99.82,86.97,98.44,99.64,0.48,0.46,0.02,0.04,0.00
pdc2021_0001110.xes,1.0,0.5656775238220672,0.8567644276253548,7.90,7.90,0.00,0.00,95.49,95.13,95.13,90.89,90.89,100.00,0.3333333333333333,0.5952380952380952,0.0,0.07142857142857142,0.00
pdc2021_0001111.xes,0.0,1.0,0.18606038477164144,0.00,100.00,0.00,100.00,48.70,0.00,100.00,0.00,28.62,100.00,0.17142857142857143,0.6285714285714286,0.08571428571428572,0.11428571428571428,0.00
pdc2021_0001111.xes,0.2,0.9641471037417125,0.4607597722333783,20.50,20.50,0.00,0.00,96.35,98.59,99.14,37.49,87.50,97.10,0.26582278481012656,0.4177215189873418,0.12658227848101267,0.189873417721519,0.00
pdc2021_0001111.xes,0.4,0.8987702074030112,0.7675110343504126,6.20,6.20,0.00,0.00,95.18,96.17,97.30,42.12,86.46,96.39,0.28,0.4266666666666667,0.12,0.17333333333333334,0.00
pdc2021_0001111.xes,0.6,0.9392577159818081,0.7139997388920318,0.00,0.00,0.00,0.00,96.97,96.53,97.58,45.31,83.51,95.90,0.3088235294117647,0.4411764705882353,0.10294117647058823,0.14705882352941177,0.00
pdc2021_0001111.xes,0.8,0.8411452347561144,0.630415524151023,0.00,100.00,0.00,100.00,96.79,0.00,100.00,0.00,24.01,100.00,0.3076923076923077,0.49230769230769234,0.07692307692307693,0.12307692307692308,0.00
pdc2021_0001111.xes,1.0,0.696031895881896,0.48588187150456963,1.50,2.60,1.10,0.00,100.00,100.00,100.00,1.53,1.53,100.00,0.0,0.5,0.0,0.5,0.00
pdc2021_0001112.xes,0.0,1.0,0.18660803826274786,12.30,12.30,0.00,0.00,99.07,99.66,99.71,49.96,100.00,100.00,0.3246753246753247,0.5714285714285714,0.06493506493506493,0.03896103896103896,0.00
pdc2021_0001112.xes,0.2,0.9359259666001536,0.6268478677629616,12.30,12.30,0.00,0.00,99.54,99.66,99.71,49.96,100.00,100.00,0.38461538461538464,0.49230769230769234,0.07692307692307693,0.046153846153846156,0.00
pdc2021_0001112.xes,0.4,0.9291047763238687,0.6789299363057325,12.30,12.30,0.00,0.00,98.61,97.90,98.50,62.04,98.44,98.44,0.40625,0.5,0.0625,0.03125,0.00
pdc2021_0001112.xes,0.6,0.637100866385177,0.7552748672312329,12.30,12.30,0.00,0.00,96.40,98.26,98.45,73.43,98.44,98.44,0.4126984126984127,0.49206349206349204,0.06349206349206349,0.031746031746031744,0.00
pdc2021_0001112.xes,0.8,0.5961344214131582,0.8710546574287914,12.30,12.30,0.00,0.00,98.37,99.71,99.73,80.86,98.28,98.28,0.41818181818181815,0.509090909090909,0.03636363636363636,0.03636363636363636,0.00
pdc2021_0001112.xes,1.0,0.5182814411977099,0.9035912783240702,0.00,0.00,0.00,0.00,97.65,97.48,97.48,92.28,92.28,100.00,0.3111111111111111,0.6222222222222222,0.0,0.06666666666666667,0.00
pdc2021_0010000.xes,0.0,1.0,0.5426396668102829,0.00,100.00,0.00,100.00,96.40,100.00,100.00,23.86,100.00,100.00,0.5737704918032787,0.32786885245901637,0.09836065573770492,0.0,0.00
pdc2021_0010000.xes,0.2,1.0,0.5426396668102829,0.00,100.00,0.00,100.00,96.40,100.00,100.00,23.86,100.00,100.00,0.5737704918032787,0.32786885245901637,0.09836065573770492,0.0,0.00
pdc2021_0010000.xes,0.4,1.0,0.5426396668102829,0.00,100.00,0.00,100.00,96.40,100.00,100.00,23.86,100.00,100.00,0.5737704918032787,0.32786885245901637,0.09836065573770492,0.0,0.00
pdc2021_0010000.xes,0.6,0.8796143165915976,0.7373034520151817,0.00,100.00,0.00,100.00,96.15,100.00,100.00,23.86,100.00,100.00,0.5303030303030303,0.3787878787878788,0.09090909090909091,0.0,0.00
pdc2021_0010000.xes,0.8,0.8796143165915976,0.7726325757575758,0.00,100.00,0.00,100.00,96.15,100.00,100.00,23.86,100.00,100.00,0.5303030303030303,0.3787878787878788,0.09090909090909091,0.0,0.00
pdc2021_0010000.xes,1.0,0.9563250000000001,0.21668219944082012,75.60,75.60,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.38461538461538464,0.6153846153846154,0.0,0.0,0.00
pdc2021_0010004.xes,0.0,1.0,0.12498260732960798,0.00,0.10,0.00,0.10,53.83,0.00,99.96,0.00,66.11,100.00,0.14423076923076922,0.625,0.10576923076923077,0.125,0.00
pdc2021_0010004.xes,0.2,0.9959412829692932,0.459706437707079,0.00,68.10,0.00,68.10,98.07,100.00,98.85,25.96,66.96,99.95,0.27358490566037735,0.37735849056603776,0.09433962264150944,0.25471698113207547,0.00
pdc2021_0010004.xes,0.4,0.9590270074587753,0.5744394618834081,0.00,64.40,0.00,64.40,97.75,100.00,98.90,25.96,62.02,99.95,0.29591836734693877,0.336734693877551,0.10204081632653061,0.2653061224489796,0.00
pdc2021_0010004.xes,0.6,0.860171003759481,0.4135913810754156,0.00,20.90,0.00,20.90,99.73,0.00,100.00,0.00,23.49,100.00,0.24096385542168675,0.4939759036144578,0.07228915662650602,0.1927710843373494,0.00
pdc2021_0010004.xes,0.8,0.6918457331513768,0.364974592697365,0.00,20.90,0.00,20.90,99.90,0.00,99.89,0.00,23.82,100.00,0.2289156626506024,0.5301204819277109,0.04819277108433735,0.1927710843373494,0.00
pdc2021_0010004.xes,1.0,0.7009951770451771,0.4273723062269318,0.00,1.20,1.20,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.0,0.4782608695652174,0.0,0.5217391304347826,0.00
pdc2021_0010010.xes,0.0,1.0,0.25861582717581366,0.00,100.00,0.00,100.00,74.92,100.00,98.99,15.52,94.84,100.00,0.34285714285714286,0.44285714285714284,0.17142857142857143,0.04285714285714286,0.00
pdc2021_0010010.xes,0.2,0.9716454894774901,0.2771935589878409,0.00,100.00,0.00,100.00,75.67,100.00,99.03,15.52,100.00,100.00,0.35714285714285715,0.44285714285714284,0.15714285714285714,0.04285714285714286,0.00
pdc2021_0010010.xes,0.4,0.949230424548489,0.31694698886923023,0.00,100.00,0.00,100.00,75.88,100.00,99.01,15.68,100.00,100.00,0.4126984126984127,0.4126984126984127,0.14285714285714285,0.031746031746031744,0.00
pdc2021_0010010.xes,0.6,0.7827178684914198,0.3379539587679904,0.00,100.00,0.00,100.00,73.24,100.00,99.15,15.68,100.00,100.00,0.36923076923076925,0.4307692307692308,0.16923076923076924,0.03076923076923077,0.00
pdc2021_0010010.xes,0.8,0.7828508053588954,0.3588174928954847,0.00,100.00,0.00,100.00,85.40,100.00,99.38,15.75,100.00,100.00,0.4090909090909091,0.48484848484848486,0.09090909090909091,0.015151515151515152,0.00
pdc2021_0010010.xes,1.0,1.0,0.16171208367740164,100.00,100.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.5,0.5,0.0,0.0,0.00
pdc2021_0010013.xes,0.0,1.0,0.12694086850503816,0.00,100.00,0.00,100.00,63.02,0.00,99.02,0.00,61.31,100.00,0.14606741573033707,0.6629213483146067,0.15730337078651685,0.033707865168539325,0.00
pdc2021_0010013.xes,0.2,0.9863574046361161,0.1345436584870474,0.00,26.30,0.00,26.30,91.47,99.07,99.69,15.99,52.68,100.00,0.33766233766233766,0.5584415584415584,0.06493506493506493,0.03896103896103896,0.00
pdc2021_0010013.xes,0.4,0.9402127762713328,0.2224874451536275,0.00,100.00,0.00,100.00,78.28,0.00,100.00,0.00,53.23,100.00,0.2714285714285714,0.5714285714285714,0.11428571428571428,0.04285714285714286,0.00
pdc2021_0010013.xes,0.6,0.9707128624296985,0.23783134045690568,0.00,100.00,0.00,100.00,93.47,0.00,100.00,0.00,20.20,100.00,0.3225806451612903,0.5967741935483871,0.04838709677419355,0.03225806451612903,0.00
pdc2021_0010013.xes,0.8,0.938503587729723,0.3560550593059013,0.00,100.00,0.00,100.00,93.25,0.00,100.00,0.00,20.20,100.00,0.3114754098360656,0.6065573770491803,0.04918032786885246,0.03278688524590164,0.00
pdc2021_0010013.xes,1.0,0.8983821428571429,0.3571785508360561,71.50,71.60,0.10,0.00,100.00,100.00,100.00,79.86,79.86,100.00,0.0,0.8333333333333334,0.0,0.16666666666666666,0.00
pdc2021_0010102.xes,0.0,1.0,0.11611287143938198,0.00,88.00,0.00,88.00,94.56,100.00,99.60,26.09,100.00,100.00,0.35353535353535354,0.5858585858585859,0.06060606060606061,0.0,0.00
pdc2021_0010102.xes,0.2,0.9729655055175706,0.6135754595037675,0.00,88.00,0.00,88.00,94.57,100.00,99.60,26.09,100.00,100.00,0.42168674698795183,0.5060240963855421,0.07228915662650602,0.0,0.00
pdc2021_0010102.xes,0.4,0.9701570311703935,0.6144284425435226,0.00,88.00,0.00,88.00,94.57,100.00,99.60,26.09,100.00,100.00,0.42168674698795183,0.5060240963855421,0.07228915662650602,0.0,0.00
pdc2021_0010102.xes,0.6,0.9410575626281868,0.6993592902907837,0.00,88.00,0.00,88.00,94.53,100.00,99.60,26.09,100.00,100.00,0.4268292682926829,0.5,0.07317073170731707,0.0,0.00
pdc2021_0010102.xes,0.8,0.7688305625616226,0.8155873925501432,0.00,88.00,0.00,88.00,94.31,100.00,99.59,27.11,100.00,100.00,0.4177215189873418,0.5189873417721519,0.06329113924050633,0.0,0.00
pdc2021_0010102.xes,1.0,0.8097248196248196,0.4090210148641722,19.00,19.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.21739130434782608,0.782608695652174,0.0,0.0,0.00
pdc2021_0010103.xes,0.0,0.990667739165109,0.1854387789134998,0.00,100.00,0.00,100.00,54.75,0.00,99.17,0.00,89.30,100.00,0.16666666666666666,0.5980392156862745,0.21568627450980393,0.0196078431372549,0.00
pdc2021_0010103.xes,0.2,0.9855272694710744,0.37843716016778006,0.00,60.20,0.00,60.20,95.11,99.39,99.72,40.76,88.49,100.00,0.4084507042253521,0.4507042253521127,0.1267605633802817,0.014084507042253521,0.00
pdc2021_0010103.xes,0.4,0.9791847789581815,0.49156538487082424,0.00,60.20,0.00,60.20,95.11,99.39,99.72,40.76,88.49,100.00,0.4142857142857143,0.44285714285714284,0.12857142857142856,0.014285714285714285,0.00
pdc2021_0010103.xes,0.6,0.9578589241155233,0.5895261845386534,0.00,100.00,0.00,100.00,85.82,0.00,100.00,0.00,85.49,100.00,0.34285714285714286,0.44285714285714284,0.2,0.014285714285714285,0.00
pdc2021_0010103.xes,0.8,0.6899850819549308,0.33488987568867457,0.00,100.00,0.00,100.00,81.19,0.00,100.00,0.00,49.93,100.00,0.3125,0.515625,0.15625,0.015625,0.00
pdc2021_0010103.xes,1.0,0.9241333333333334,0.3559583494022368,100.00,100.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.0,1.0,0.0,0.0,0.00
pdc2021_0011012.xes,0.0,1.0,0.16477207486508205,11.10,11.10,0.00,0.00,96.85,99.78,99.73,51.44,100.00,100.00,0.3246753246753247,0.5714285714285714,0.06493506493506493,0.03896103896103896,0.00
pdc2021_0011012.xes,0.2,0.9554503167571363,0.5121264367816092,11.10,11.10,0.00,0.00,97.84,99.78,99.73,51.44,100.00,100.00,0.36764705882352944,0.5147058823529411,0.07352941176470588,0.04411764705882353,0.00
pdc2021_0011012.xes,0.4,0.9183723690351041,0.6146331177958955,11.10,11.10,0.00,0.00,99.65,99.79,99.74,55.15,100.00,100.00,0.40298507462686567,0.5074626865671642,0.04477611940298507,0.04477611940298507,0.00
pdc2021_0011012.xes,0.6,0.7107553621735029,0.8163211755444765,11.10,11.10,0.00,0.00,98.36,97.87,98.19,78.89,98.77,98.77,0.4262295081967213,0.5245901639344263,0.03278688524590164,0.01639344262295082,0.00
pdc2021_0011012.xes,0.8,0.6609264426582661,0.8792932628797886,11.10,11.10,0.00,0.00,98.35,97.85,98.18,78.89,98.77,98.77,0.4262295081967213,0.5245901639344263,0.03278688524590164,0.01639344262295082,0.00
pdc2021_0011012.xes,1.0,0.6079703914616117,0.8792932628797886,0.00,0.00,0.00,0.00,99.72,99.68,99.67,81.58,98.69,100.00,0.3404255319148936,0.574468085106383,0.02127659574468085,0.06382978723404255,0.00
pdc2021_0011013.xes,0.0,0.9925388945622851,0.15670356008731756,0.00,100.00,0.00,100.00,88.69,0.00,97.26,0.00,58.25,100.00,0.18181818181818182,0.6493506493506493,0.11688311688311688,0.05194805194805195,0.00
pdc2021_0011013.xes,0.2,0.9511513567528672,0.38495876008338625,11.90,11.90,0.00,0.00,96.61,99.57,99.74,43.69,82.65,100.00,0.3442622950819672,0.5081967213114754,0.09836065573770492,0.04918032786885246,0.00
pdc2021_0011013.xes,0.4,0.9039835372484369,0.6415406688003531,0.00,0.00,0.00,0.00,96.70,99.89,99.95,40.37,82.65,100.00,0.375,0.4642857142857143,0.10714285714285714,0.05357142857142857,0.00
pdc2021_0011013.xes,0.6,0.9240136169971069,0.38338939000152883,0.00,100.00,0.00,100.00,99.41,0.00,100.00,0.00,39.44,100.00,0.29411764705882354,0.5490196078431373,0.11764705882352941,0.0392156862745098,0.00
pdc2021_0011013.xes,0.8,0.8995972533101332,0.38499095446718545,0.00,100.00,0.00,100.00,99.82,0.00,100.00,0.00,42.13,100.00,0.2653061224489796,0.5510204081632653,0.14285714285714285,0.04081632653061224,0.00
pdc2021_0011013.xes,1.0,0.9335166666666667,0.20284128328158813,76.20,76.30,0.10,0.00,100.00,100.00,100.00,78.04,78.04,100.00,0.0,0.8,0.0,0.2,0.00
