file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total,SEQ share,XOR share,PAR share,LOOP share,AS-Resolved PAR-only
test_09_deep_seq.csv,0.4,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
test_09_deep_seq.csv,0.6,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
test_09_deep_seq.csv,0.8,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
test_09_deep_seq.csv,1.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
test_10_nested_par.csv,0.0,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_nested_par.csv,0.2,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_nested_par.csv,0.4,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_nested_par.csv,0.6,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_nested_par.csv,0.8,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_nested_par.csv,1.0,1.0,0.98125,0.0,100.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
test_10_xor_loop.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_10_xor_loop.csv,0.2,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_10_xor_loop.csv,0.4,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_10_xor_loop.csv,0.6,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_10_xor_loop.csv,0.8,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_10_xor_loop.csv,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.75,18.75,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_11_nesting.csv,0.0,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_11_nesting.csv,0.2,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_11_nesting.csv,0.4,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_11_nesting.csv,0.6,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_11_nesting.csv,0.8,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_11_nesting.csv,1.0,1.0,0.9130434782608696,12.5,62.5,37.5,12.5,100.0,100.0,100.0,10.34,24.14,100.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,12.5
test_12_skiping.csv,0.0,1.0,0.564516129032258,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_12_skiping.csv,0.2,1.0,0.564516129032258,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_12_skiping.csv,0.4,1.0,0.564516129032258,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_12_skiping.csv,0.6,0.8639285714285714,0.5769230769230769,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_12_skiping.csv,0.8,0.8639285714285714,0.5769230769230769,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_12_skiping.csv,1.0,0.8639285714285714,0.5769230769230769,0.0,100.0,0.0,100.0,92.06,100.0,100.0,37.04,100.0,100.0,0.375,0.25,0.25,0.125,0.0
test_13_deepLoop.csv,0.0,1.0,0.736842105263158,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_13_deepLoop.csv,0.2,1.0,0.736842105263158,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_13_deepLoop.csv,0.4,1.0,0.736842105263158,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_13_deepLoop.csv,0.6,0.7267794705294705,0.8461538461538461,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_13_deepLoop.csv,0.8,0.6164327485380117,0.8461538461538461,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_13_deepLoop.csv,1.0,0.6164327485380117,0.8461538461538461,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.25,50.0,100.0,0.375,0.375,0.125,0.125,0.0
test_14_asymTree.csv,0.0,1.0,0.48453608247422686,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.18,51.52,100.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
test_14_asymTree.csv,0.2,1.0,0.48453608247422686,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.18,51.52,100.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
test_14_asymTree.csv,0.4,0.956043956043956,0.5185185185185186,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.18,51.52,100.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0
test_14_asymTree.csv,0.6,0.7106477821695213,0.8,0.0,0.0,0.0,0.0,96.15,100.0,100.0,18.18,84.85,100.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.0
test_14_asymTree.csv,0.8,0.7911408199643494,0.8,0.0,0.0,0.0,0.0,98.53,100.0,100.0,42.42,60.61,100.0,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0
test_14_asymTree.csv,1.0,0.7754689754689755,0.5833333333333333,0.0,0.0,0.0,0.0,100.0,100.0,100.0,45.83,45.83,100.0,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.0
test_15_loop3.csv,0.0,1.0,0.19718309859154926,0.0,40.0,0.0,40.0,90.51,100.0,100.0,18.18,69.09,100.0,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.21052631578947367,0.0
test_15_loop3.csv,0.2,0.9959183673469388,0.21974522292993626,0.0,20.0,0.0,20.0,94.04,100.0,100.0,18.18,45.45,100.0,0.3157894736842105,0.42105263157894735,0.05263157894736842,0.21052631578947367,0.0
test_15_loop3.csv,0.4,0.9824700493305144,0.24861878453038677,20.0,20.0,0.0,0.0,95.88,100.0,100.0,18.18,27.27,100.0,0.3333333333333333,0.3888888888888889,0.05555555555555555,0.2222222222222222,0.0
test_15_loop3.csv,0.6,0.8299813258636789,0.33999999999999997,0.0,0.0,0.0,0.0,96.08,100.0,100.0,27.27,47.27,100.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.0
test_15_loop3.csv,0.8,0.9531002331002331,0.31746031746031744,0.0,0.0,0.0,0.0,100.0,100.0,100.0,32.26,32.26,100.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0
test_15_loop3.csv,1.0,0.8456349206349205,0.4285714285714286,0.0,60.0,60.0,0.0,100.0,100.0,100.0,25.0,25.0,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
test_16_tauabiyss.csv,0.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
test_16_tauabiyss.csv,0.2,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
test_16_tauabiyss.csv,0.4,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
test_16_tauabiyss.csv,0.6,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
test_16_tauabiyss.csv,0.8,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
test_16_tauabiyss.csv,1.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
