file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total
pdc2021_001110.xes,0.2,0.9728866555122819,0.29589314573628667,0.00,0.00,0.00,0.00,91.24,94.13,97.21,17.84,57.85,99.67
pdc2021_001110.xes,0.4,0.9097825969271455,0.546038967461181,0.00,0.00,0.00,0.00,92.36,91.95,93.20,34.47,62.69,95.52
pdc2021_001110.xes,0.6,0.8368240578991507,0.7285012285012284,0.00,0.00,0.00,0.00,92.76,88.62,91.15,31.49,60.36,98.39
pdc2021_001110.xes,0.8,0.8046251095677678,0.4773434797647873,0.00,0.00,0.00,0.00,87.70,98.56,99.55,14.62,93.25,100.00
pdc2021_001110.xes,1.0,0.7955118636534144,0.23144573144573144,0.00,0.00,0.00,0.00,99.06,98.56,98.56,58.23,58.23,100.00
pdc2021_010000.xes,0.0,1.0,0.09451517753799055,0.00,68.80,0.00,68.80,76.44,100.00,100.00,4.33,52.57,100.00
pdc2021_010000.xes,0.2,0.9733116754670628,0.1395107706631682,0.00,67.20,0.00,67.20,87.93,100.00,99.81,4.33,42.47,100.00
pdc2021_010000.xes,0.4,0.9159076594029064,0.4796332678454486,0.00,0.00,0.00,0.00,94.64,95.00,97.47,19.86,54.98,98.62
pdc2021_010000.xes,0.6,0.8596724053887121,0.47965957446808516,0.00,0.00,0.00,0.00,92.80,89.87,93.74,12.84,28.08,94.16
pdc2021_010000.xes,0.8,0.7925768237630695,0.4202813599062134,0.00,0.00,0.00,0.00,88.31,87.95,90.19,22.83,37.46,89.21
pdc2021_010000.xes,1.0,0.8350848826188778,0.07048530868273362,0.00,0.00,0.00,0.00,100.00,100.00,100.00,59.97,59.97,99.92
pdc2021_010001.xes,0.0,1.0,0.09390603425756616,0.00,81.60,0.00,81.60,88.61,100.00,99.17,4.54,60.21,100.00
pdc2021_010001.xes,0.2,0.9817386485034117,0.1588723122301543,0.00,0.00,0.00,0.00,93.88,96.61,99.30,5.89,37.94,99.68
pdc2021_010001.xes,0.4,0.9279850563925814,0.37922966162706984,0.00,0.00,0.00,0.00,94.98,96.61,99.33,5.89,38.16,99.56
pdc2021_010001.xes,0.6,0.8759916001050374,0.5289072426937738,0.00,0.00,0.00,0.00,96.40,83.40,85.71,12.00,25.58,94.94
pdc2021_010001.xes,0.8,0.8031294382817079,0.471704078406576,0.00,0.00,0.00,0.00,95.47,93.44,94.05,15.85,54.27,97.87
pdc2021_010001.xes,1.0,0.8517506750603121,0.15205406366708163,0.00,0.00,0.00,0.00,100.00,100.00,100.00,33.16,33.16,100.00
pdc2021_010010.xes,0.0,1.0,0.0942072027010129,0.00,92.00,0.00,92.00,78.65,100.00,100.00,4.55,51.70,100.00
pdc2021_010010.xes,0.2,0.9724335278661325,0.15156798827483386,0.00,66.40,0.00,66.40,88.32,100.00,98.73,4.55,37.32,100.00
pdc2021_010010.xes,0.4,0.8966992540733993,0.392692189264087,0.00,100.00,0.00,100.00,91.53,100.00,99.37,4.55,56.21,100.00
pdc2021_010010.xes,0.6,0.8641139149369532,0.59375,0.00,0.00,0.00,0.00,95.88,88.00,90.73,13.34,35.68,96.23
pdc2021_010010.xes,0.8,0.7970580228326041,0.524033696729435,0.00,0.00,0.00,0.00,90.86,90.93,93.52,11.59,28.47,97.47
pdc2021_010010.xes,1.0,0.8136617952141775,0.05016161858015089,0.00,0.00,0.00,0.00,100.00,100.00,100.00,58.71,58.71,100.00
pdc2021_010101.xes,0.0,1.0,0.12392923748011253,0.00,41.20,0.00,41.20,95.40,100.00,100.00,7.33,23.33,100.00
pdc2021_010101.xes,0.2,0.9667889558966589,0.2069161947525383,0.00,41.20,0.00,41.20,81.39,100.00,100.00,7.33,49.94,100.00
pdc2021_010101.xes,0.4,0.9349442389245812,0.2705296836118023,0.00,0.00,0.00,0.00,95.98,98.03,98.79,8.76,54.74,99.66
pdc2021_010101.xes,0.6,0.8721868963368442,0.6870789957134109,0.00,0.00,0.00,0.00,89.78,100.00,99.29,9.28,52.89,100.00
pdc2021_010101.xes,0.8,0.8266696932465495,0.7498165810711666,0.00,0.00,0.00,0.00,88.82,92.88,96.57,16.45,55.91,98.64
pdc2021_010101.xes,1.0,0.7927548456806692,0.3307618129218901,0.00,0.00,0.00,0.00,99.65,100.00,100.00,28.13,36.79,100.00
pdc2021_010110.xes,0.0,1.0,0.1142668024439919,0.00,0.00,0.00,0.00,94.20,100.00,100.00,9.53,32.33,100.00
pdc2021_010110.xes,0.2,0.9583411760884273,0.20101596516690856,0.00,0.00,0.00,0.00,94.89,100.00,100.00,9.54,54.32,100.00
pdc2021_010110.xes,0.4,0.9141386705088346,0.5059501901607164,0.00,0.00,0.00,0.00,95.60,93.22,95.52,21.68,51.67,98.01
pdc2021_010110.xes,0.6,0.8514015973722953,0.6231178033658105,15.20,15.20,0.00,0.00,98.10,99.59,99.84,10.15,40.75,100.00
pdc2021_010110.xes,0.8,0.8715957732945411,0.6491605682307361,0.00,0.00,0.00,0.00,94.07,88.00,92.65,21.66,55.49,96.99
pdc2021_010110.xes,1.0,0.782298089796142,0.20705846713117237,0.00,0.00,0.00,0.00,97.07,94.34,94.34,41.27,41.27,100.00
pdc2021_010111.xes,0.0,1.0,0.12176097570858402,0.00,50.00,0.00,50.00,94.90,100.00,100.00,7.22,22.93,100.00
pdc2021_010111.xes,0.2,0.9620429599633347,0.24427879239657102,0.00,52.00,0.00,52.00,95.04,100.00,98.94,7.22,55.43,100.00
pdc2021_010111.xes,0.4,0.9414483880734327,0.2714309401425966,0.00,0.00,0.00,0.00,95.90,97.01,99.06,8.43,53.26,98.49
pdc2021_010111.xes,0.6,0.877304007141265,0.7238966630785791,0.00,0.00,0.00,0.00,81.43,100.00,98.81,8.82,46.23,100.00
pdc2021_010111.xes,0.8,0.8723890599456962,0.6835196888672824,0.00,0.00,0.00,0.00,97.50,98.10,98.36,9.30,50.83,100.00
pdc2021_010111.xes,1.0,0.806531836162469,0.4978043912175649,0.00,0.00,0.00,0.00,97.32,94.00,94.00,32.56,32.56,100.00
pdc2021_011001.xes,0.0,1.0,0.0707573398576512,0.00,100.00,0.00,100.00,85.09,100.00,98.98,4.47,61.79,100.00
pdc2021_011001.xes,0.2,0.9827980188003713,0.1653498732432499,0.00,0.00,0.00,0.00,94.79,98.08,99.64,5.79,41.00,100.00
pdc2021_011001.xes,0.4,0.946350978143758,0.4769789983844911,0.00,0.00,0.00,0.00,93.88,87.11,93.48,12.11,42.54,98.87
pdc2021_011001.xes,0.6,0.8920425726965447,0.5907007203667322,0.00,0.00,0.00,0.00,90.98,80.30,85.25,17.16,28.98,94.42
pdc2021_011001.xes,0.8,0.8210636176745117,0.3982436044291714,0.00,78.40,0.00,78.40,88.10,100.00,100.00,4.54,45.50,100.00
pdc2021_011001.xes,1.0,0.7645322183149963,0.0499579596412556,0.00,0.00,0.00,0.00,100.00,100.00,100.00,34.19,34.19,99.94
pdc2021_011100.xes,0.0,1.0,0.11101140508307761,0.00,2.80,0.00,2.80,94.61,100.00,100.00,9.09,30.85,100.00
pdc2021_011100.xes,0.2,0.9685126229310125,0.20483328234934228,0.00,0.00,0.00,0.00,93.67,98.03,98.59,11.16,60.10,99.35
pdc2021_011100.xes,0.4,0.9224623564367591,0.5159489633173844,0.00,0.00,0.00,0.00,96.92,92.01,94.49,23.33,54.39,98.22
pdc2021_011100.xes,0.6,0.8517819825195596,0.8783165599268069,16.80,16.80,0.00,0.00,96.53,94.86,97.23,10.28,44.01,99.70
pdc2021_011100.xes,0.8,0.8736936079777072,0.8009295120061968,0.00,0.00,0.00,0.00,95.09,88.64,92.23,22.28,54.33,95.62
pdc2021_011100.xes,1.0,0.7879077152325076,0.20514243433222346,0.00,0.00,0.00,0.00,98.77,97.48,97.48,39.74,39.74,100.00
pdc2021_011101.xes,0.0,1.0,0.1236663634108014,0.00,30.00,0.00,30.00,94.96,100.00,99.75,7.29,23.98,100.00
pdc2021_011101.xes,0.2,0.9720688053680893,0.20419248300897996,0.00,28.80,0.00,28.80,81.79,100.00,100.00,7.29,49.47,100.00
pdc2021_011101.xes,0.4,0.9316633980350338,0.2715043205027494,0.00,0.00,0.00,0.00,96.92,98.91,98.64,8.70,58.12,100.00
pdc2021_011101.xes,0.6,0.9142679484746293,0.7233115468409586,0.00,0.00,0.00,0.00,98.21,90.07,92.19,13.82,21.53,98.60
pdc2021_011101.xes,0.8,0.8286824609623687,0.7147540983606557,0.00,0.00,0.00,0.00,93.49,81.52,89.75,11.34,44.75,96.48
pdc2021_011101.xes,1.0,0.8146750040742652,0.4366290643662907,0.00,0.00,0.00,0.00,96.92,93.23,93.23,34.16,34.16,100.00
pdc2021_011111.xes,0.0,1.0,0.1216529092007248,0.00,39.20,0.00,39.20,95.45,100.00,100.00,7.14,22.21,100.00
pdc2021_011111.xes,0.2,0.9709532796161818,0.18204582153471716,0.00,37.60,0.00,37.60,89.71,100.00,100.00,7.14,41.28,100.00
pdc2021_011111.xes,0.4,0.9306988456119053,0.2885321386348081,0.00,0.00,0.00,0.00,96.99,98.19,98.13,8.46,53.40,98.83
pdc2021_011111.xes,0.6,0.896262566161221,0.8159866777685263,0.00,0.00,0.00,0.00,98.35,93.07,95.06,10.06,19.22,99.45
pdc2021_011111.xes,0.8,0.8116687740723065,0.8159866777685263,0.00,0.00,0.00,0.00,85.15,67.54,71.28,18.71,40.66,92.59
pdc2021_011111.xes,1.0,0.8043331161935753,0.48330804248861914,0.00,0.00,0.00,0.00,96.96,93.31,93.31,33.98,33.98,100.00
pdc2021_020100.xes,0.0,1.0,0.10270384990873971,0.00,0.40,0.00,0.40,78.20,100.00,100.00,8.53,58.38,100.00
pdc2021_020100.xes,0.2,0.9521273131033121,0.2021199527204789,0.00,0.40,0.00,0.40,93.31,100.00,100.00,8.65,53.54,100.00
pdc2021_020100.xes,0.4,0.9141044034995061,0.5334784975503538,0.00,0.00,0.00,0.00,93.01,87.55,92.79,17.80,52.94,96.34
pdc2021_020100.xes,0.6,0.8480780538785488,0.8777120315581854,17.60,17.60,0.00,0.00,96.35,94.48,97.89,10.46,42.13,98.96
pdc2021_020100.xes,0.8,0.8523806518019986,0.8661347517730497,17.60,17.60,0.00,0.00,97.42,90.86,96.90,10.42,43.16,99.51
pdc2021_020100.xes,1.0,0.7908737305048945,0.1840858856962425,0.00,0.00,0.00,0.00,97.75,95.56,95.56,40.76,40.76,100.00
pdc2021_020111.xes,0.0,1.0,0.12409051104360136,0.00,36.40,0.00,36.40,94.81,100.00,99.86,7.84,24.67,100.00
pdc2021_020111.xes,0.2,0.9586673930287507,0.21716733391192367,0.00,35.20,0.00,35.20,82.26,100.00,98.54,7.84,52.65,100.00
pdc2021_020111.xes,0.4,0.9188455583007005,0.40262803234501343,0.00,0.00,0.00,0.00,92.32,72.16,84.30,15.06,51.81,98.23
pdc2021_020111.xes,0.6,0.8547368945584468,0.8142974527526705,0.00,0.00,0.00,0.00,83.27,94.97,97.14,10.72,53.76,99.53
pdc2021_020111.xes,0.8,0.853715042753992,0.7138126773888362,0.00,0.00,0.00,0.00,95.14,98.02,97.64,9.71,43.79,100.00
pdc2021_020111.xes,1.0,0.813359282767593,0.4525197120329105,0.00,0.00,0.00,0.00,97.57,94.81,94.81,34.38,34.38,100.00
pdc2021_021001.xes,0.0,1.0,0.07107929129023771,0.00,100.00,0.00,100.00,87.24,100.00,97.48,4.29,60.66,100.00
pdc2021_021001.xes,0.2,0.9840466592477277,0.13514190735512754,0.00,76.80,0.00,76.80,91.51,100.00,98.36,4.29,40.41,100.00
pdc2021_021001.xes,0.4,0.9358926862019702,0.3681785327069028,0.00,17.20,0.00,17.20,92.86,96.43,96.90,5.53,33.93,100.00
pdc2021_021001.xes,0.6,0.8724539894282957,0.4945275854366763,0.00,0.00,0.00,0.00,94.39,76.86,88.11,12.03,38.00,96.32
pdc2021_021001.xes,0.8,0.8078173685387334,0.5485863625564267,0.00,0.00,0.00,0.00,95.59,80.63,88.97,14.82,41.65,98.86
pdc2021_021001.xes,1.0,0.7806030263666124,0.053854666174843246,0.00,0.00,0.00,0.00,100.00,100.00,100.00,38.00,38.00,99.94
pdc2021_021110.xes,0.0,1.0,0.10273769979122815,0.00,0.00,0.00,0.00,74.47,100.00,100.00,8.10,59.74,100.00
pdc2021_021110.xes,0.2,0.9469927164742352,0.19909668785547008,0.00,0.00,0.00,0.00,91.95,99.93,99.07,8.19,59.39,99.99
pdc2021_021110.xes,0.4,0.9286131975773076,0.3201989000226023,0.00,0.00,0.00,0.00,94.66,89.20,94.54,13.56,52.33,96.55
pdc2021_021110.xes,0.6,0.8866034590020473,0.7608261159227182,0.00,0.00,0.00,0.00,96.14,88.27,90.67,19.54,32.88,94.62
pdc2021_021110.xes,0.8,0.8344314863172805,0.6947769314472252,0.00,0.00,0.00,0.00,95.57,89.39,96.14,10.90,54.53,99.74
pdc2021_021110.xes,1.0,0.7749965327404911,0.21078951356266096,0.00,0.00,0.00,0.00,98.19,96.09,96.09,37.40,37.40,99.96
pdc2021_100001.xes,0.0,1.0,0.08704453441295545,0.00,76.00,0.00,76.00,88.43,100.00,100.00,5.48,39.93,100.00
pdc2021_100001.xes,0.2,0.9775393219100411,0.26815853556134017,0.00,0.00,0.00,0.00,93.93,97.41,99.50,7.23,48.68,100.00
pdc2021_100001.xes,0.4,0.9163430083248619,0.37919594067135054,0.00,4.80,0.00,4.80,95.70,97.41,98.46,7.41,50.16,100.00
pdc2021_100001.xes,0.6,0.8468026113590619,0.4675862068965517,0.00,0.00,0.00,0.00,89.60,93.44,98.19,9.68,76.68,100.00
pdc2021_100001.xes,0.8,0.8340652019746512,0.4433145009416196,0.00,76.00,0.00,76.00,87.99,100.00,100.00,5.54,87.76,100.00
pdc2021_100001.xes,1.0,0.835276874240983,0.159086547687584,0.00,0.00,0.00,0.00,100.00,100.00,100.00,43.28,43.28,100.00
pdc2021_100101.xes,0.0,1.0,0.1376155429678565,0.00,35.20,0.00,35.20,86.40,100.00,98.79,9.35,61.31,100.00
pdc2021_100101.xes,0.2,0.9765901254845308,0.2764206626168627,0.00,0.00,0.00,0.00,93.75,98.18,98.50,11.18,53.80,99.61
pdc2021_100101.xes,0.4,0.9332855970020828,0.3384087626384208,0.00,0.00,0.00,0.00,93.03,98.18,98.53,11.37,63.67,100.00
pdc2021_100101.xes,0.6,0.850751162739112,0.8260568260568261,0.00,0.00,0.00,0.00,93.49,82.91,89.17,22.07,54.08,97.12
pdc2021_100101.xes,0.8,0.848119249541914,0.818368745716244,0.00,0.00,0.00,0.00,90.86,91.80,95.04,25.87,78.93,96.09
pdc2021_100101.xes,1.0,0.7693824986483098,0.3787927179814755,0.00,0.00,0.00,0.00,100.00,100.00,100.00,32.78,41.53,100.00
pdc2021_100111.xes,0.0,1.0,0.13223993265810408,0.00,38.80,0.00,38.80,86.64,100.00,100.00,9.55,56.48,100.00
pdc2021_100111.xes,0.2,0.9789676825794943,0.2503035699830001,0.00,0.00,0.00,0.00,88.40,98.71,98.97,11.02,56.98,99.71
pdc2021_100111.xes,0.4,0.9012063341767691,0.31968569065343255,0.00,0.00,0.00,0.00,89.46,98.71,98.92,11.06,56.85,100.00
pdc2021_100111.xes,0.6,0.8879609895951968,0.6624879459980714,0.00,0.00,0.00,0.00,93.53,90.63,94.20,22.24,72.24,98.19
pdc2021_100111.xes,0.8,0.8105623259163871,0.798360655737705,0.00,0.00,0.00,0.00,90.63,100.00,100.00,15.36,74.22,100.00
pdc2021_100111.xes,1.0,0.7591862863057683,0.3707093821510298,0.00,0.00,0.00,0.00,100.00,100.00,100.00,34.07,43.28,100.00
pdc2021_101000.xes,0.0,1.0,0.11412734982804096,0.00,77.60,0.00,77.60,76.62,100.00,100.00,6.19,59.55,100.00
pdc2021_101000.xes,0.2,0.9704969354908387,0.21628324359601891,0.00,99.20,0.00,99.20,84.08,100.00,100.00,6.20,67.85,100.00
pdc2021_101000.xes,0.4,0.8734288169185802,0.31746993164315995,0.00,100.00,0.00,100.00,83.10,100.00,99.54,6.20,84.07,100.00
pdc2021_101000.xes,0.6,0.8863704793086521,0.34938907401797437,0.00,100.00,0.00,100.00,86.89,100.00,99.54,6.28,93.75,100.00
pdc2021_101000.xes,0.8,0.8566302107598455,0.3183524860621231,0.00,100.00,0.00,100.00,81.85,100.00,99.63,6.40,100.00,100.00
pdc2021_101000.xes,1.0,0.7569907311326666,0.07214333365100545,6.40,6.40,0.00,0.00,100.00,100.00,100.00,69.00,69.00,99.91
pdc2021_101011.xes,0.0,1.0,0.08049547716673444,0.00,100.00,0.00,100.00,76.63,100.00,100.00,5.93,64.75,100.00
pdc2021_101011.xes,0.2,0.9692291145585417,0.21001545817305967,0.00,92.80,0.00,92.80,88.66,100.00,100.00,5.96,46.74,100.00
pdc2021_101011.xes,0.4,0.9101246073793444,0.3811328700779112,0.00,87.20,0.00,87.20,92.12,100.00,96.44,6.01,46.69,100.00
pdc2021_101011.xes,0.6,0.8529293573910255,0.39820308526868964,0.00,100.00,0.00,100.00,90.05,100.00,97.98,6.18,74.63,100.00
pdc2021_101011.xes,0.8,0.8788066545274047,0.41914672216441207,0.00,100.00,0.00,100.00,89.36,100.00,95.37,6.49,74.16,100.00
pdc2021_101011.xes,1.0,0.7490203671540218,0.06762052310215982,0.00,0.00,0.00,0.00,100.00,100.00,100.00,40.41,40.41,99.93
pdc2021_101111.xes,0.0,1.0,0.133606579924628,0.00,39.60,0.00,39.60,92.40,100.00,100.00,9.83,29.40,100.00
pdc2021_101111.xes,0.2,0.970181507000161,0.26578695036756317,0.00,0.00,0.00,0.00,94.70,98.83,99.57,11.50,47.37,100.00
pdc2021_101111.xes,0.4,0.9340282618080673,0.3211248370476132,0.00,0.00,0.00,0.00,94.52,98.83,97.37,11.50,47.37,100.00
pdc2021_101111.xes,0.6,0.8367043474041348,0.776325903151422,0.00,0.00,0.00,0.00,89.25,84.51,86.65,34.27,59.17,94.77
pdc2021_101111.xes,0.8,0.820790795703163,0.7200277200277201,0.00,0.00,0.00,0.00,96.36,94.97,96.58,16.86,84.39,95.53
pdc2021_101111.xes,1.0,0.7573111112147427,0.34379310344827585,0.00,0.00,0.00,0.00,100.00,100.00,100.00,34.34,44.28,100.00
pdc2021_110000.xes,0.0,1.0,0.08912452262469617,0.00,78.40,0.00,78.40,74.86,100.00,100.00,4.69,54.86,100.00
pdc2021_110000.xes,0.2,0.9738459285166384,0.12280105835240274,0.00,78.40,0.00,78.40,82.61,100.00,95.86,4.69,40.57,100.00
pdc2021_110000.xes,0.4,0.9217797978422517,0.47750138197899394,0.00,0.00,0.00,0.00,95.39,96.20,98.22,21.19,57.74,99.02
pdc2021_110000.xes,0.6,0.873332223059402,0.530309364548495,0.00,0.00,0.00,0.00,95.51,99.27,99.78,10.80,39.08,100.00
pdc2021_110000.xes,0.8,0.8186288808559418,0.4554238032498902,0.00,39.60,0.00,39.60,92.87,100.00,99.31,6.74,57.99,100.00
pdc2021_110000.xes,1.0,0.836941349033786,0.07255054432348362,0.00,0.00,0.00,0.00,100.00,100.00,100.00,59.21,59.21,100.00
pdc2021_110011.xes,0.0,0.996540007013043,0.09832718928996231,0.00,79.20,0.00,79.20,84.59,100.00,99.35,4.52,58.44,100.00
pdc2021_110011.xes,0.2,0.9723699394918791,0.17852190588582384,0.00,56.00,0.00,56.00,90.04,98.93,99.82,4.52,39.48,99.78
pdc2021_110011.xes,0.4,0.9317870521837176,0.46448087431693985,0.00,0.00,0.00,0.00,95.09,87.82,94.80,10.60,37.67,98.75
pdc2021_110011.xes,0.6,0.8768132819392098,0.5070674895480789,0.00,0.00,0.00,0.00,95.93,89.18,93.08,16.70,46.94,98.38
pdc2021_110011.xes,0.8,0.8082402775870562,0.36604328640470685,0.00,4.40,0.00,4.40,92.71,92.36,96.87,10.36,56.99,99.67
pdc2021_110011.xes,1.0,0.843433234354451,0.14471111111111112,0.00,0.00,0.00,0.00,100.00,100.00,100.00,34.12,34.12,100.00
pdc2021_110101.xes,0.0,1.0,0.12697417184560122,5.60,60.80,0.00,55.20,94.63,100.00,100.00,8.26,26.10,100.00
pdc2021_110101.xes,0.2,0.9675058642289371,0.21856579878069315,0.00,44.00,0.00,44.00,82.37,100.00,100.00,8.26,53.22,100.00
pdc2021_110101.xes,0.4,0.9381044331467835,0.2740726775698732,0.00,0.00,0.00,0.00,93.02,98.59,99.56,9.73,54.40,99.72
pdc2021_110101.xes,0.6,0.8639011430891784,0.6968031968031968,0.00,0.00,0.00,0.00,89.79,92.24,95.94,15.61,53.31,99.17
pdc2021_110101.xes,0.8,0.8290328677884488,0.803343949044586,0.00,0.00,0.00,0.00,87.98,91.88,94.97,18.20,58.26,97.73
pdc2021_110101.xes,1.0,0.8067451486847893,0.4601100412654745,0.00,0.00,0.00,0.00,97.02,93.84,93.84,34.28,34.28,100.00
pdc2021_110110.xes,0.0,1.0,0.11376662081613942,0.00,0.00,0.00,0.00,94.75,100.00,100.00,9.04,31.36,100.00
pdc2021_110110.xes,0.2,0.964087857692884,0.2007653625984377,0.00,0.00,0.00,0.00,94.27,96.63,98.81,9.04,50.93,100.00
pdc2021_110110.xes,0.4,0.9291965119956694,0.40065058281377064,0.00,0.00,0.00,0.00,98.23,99.63,99.87,10.54,38.84,99.98
pdc2021_110110.xes,0.6,0.8517767919962833,0.6296983758700696,16.00,16.00,0.00,0.00,99.12,99.77,99.91,9.60,35.70,100.00
pdc2021_110110.xes,0.8,0.8730237796566064,0.5788043478260869,0.00,0.00,0.00,0.00,98.16,94.31,97.56,12.69,37.87,100.00
pdc2021_110110.xes,1.0,0.7892865498675495,0.1851024697845507,0.00,0.00,0.00,0.00,97.22,94.73,94.73,42.15,42.15,99.91
pdc2021_110111.xes,0.0,0.9977068728364905,0.11916958140584455,0.00,40.40,0.00,40.40,89.26,100.00,99.90,6.90,36.35,100.00
pdc2021_110111.xes,0.2,0.9706745696536354,0.23789028304639626,0.00,0.00,0.00,0.00,95.93,98.62,99.00,7.98,57.77,99.77
pdc2021_110111.xes,0.4,0.9331613756683638,0.3843843843843844,0.00,0.00,0.00,0.00,97.58,90.22,95.54,11.87,47.25,97.94
pdc2021_110111.xes,0.6,0.8944002993063858,0.7519201228878648,0.00,0.00,0.00,0.00,97.78,88.92,90.99,13.76,23.23,97.27
pdc2021_110111.xes,0.8,0.8596815274080785,0.7519201228878648,0.00,0.00,0.00,0.00,95.83,94.40,97.53,10.53,41.67,100.00
pdc2021_110111.xes,1.0,0.80210608934698,0.45989505247376317,0.00,0.00,0.00,0.00,97.55,94.49,94.49,32.39,32.39,100.00
pdc2021_111000.xes,0.0,1.0,0.08998971186215299,0.00,78.40,0.00,78.40,75.46,100.00,100.00,4.29,55.95,100.00
pdc2021_111000.xes,0.2,0.9750862456033867,0.15929312901631243,0.00,39.60,0.00,39.60,87.88,100.00,100.00,6.04,51.75,100.00
pdc2021_111000.xes,0.4,0.9202832449227139,0.3249485331960885,0.00,0.00,0.00,0.00,93.89,92.38,96.58,18.27,60.32,98.17
pdc2021_111000.xes,0.6,0.8746174442309956,0.47020626432391144,0.00,0.00,0.00,0.00,94.29,84.54,91.64,22.23,52.74,96.56
pdc2021_111000.xes,0.8,0.8360447298149538,0.4217560217560218,0.00,32.00,0.00,32.00,93.89,100.00,99.13,6.11,48.49,100.00
pdc2021_111000.xes,1.0,0.8178600818654486,0.0822970007315289,0.00,0.00,0.00,0.00,100.00,100.00,100.00,52.64,52.64,100.00
pdc2021_111001.xes,0.0,1.0,0.07410879560518302,0.00,84.80,0.00,84.80,87.59,100.00,99.06,4.52,61.17,100.00
pdc2021_111001.xes,0.2,0.981381165487841,0.16711246054121787,0.00,0.00,0.00,0.00,92.31,97.35,99.44,6.00,41.54,100.00
pdc2021_111001.xes,0.4,0.9213406982756914,0.37559173305622906,0.00,12.40,0.00,12.40,97.19,97.36,99.41,6.05,32.08,100.00
pdc2021_111001.xes,0.6,0.9151390733579507,0.46585858585858586,0.00,0.00,0.00,0.00,95.35,83.53,90.51,10.69,26.92,98.29
pdc2021_111001.xes,0.8,0.797020580507877,0.501039501039501,0.00,0.00,0.00,0.00,93.11,97.57,97.92,15.25,44.68,99.41
pdc2021_111001.xes,1.0,0.8494445596263999,0.15112182458742818,0.00,0.00,0.00,0.00,100.00,100.00,100.00,38.12,38.12,100.00
pdc2021_111100.xes,0.0,1.0,0.11264726200033603,0.00,4.40,0.00,4.40,94.69,100.00,100.00,8.90,31.45,100.00
pdc2021_111100.xes,0.2,0.9485277488010888,0.19855879668963783,0.00,4.40,0.00,4.40,94.35,100.00,99.03,8.90,56.16,100.00
pdc2021_111100.xes,0.4,0.9240498932244521,0.6383738731076714,18.80,18.80,0.00,0.00,95.04,94.22,97.07,9.33,45.46,99.38
pdc2021_111100.xes,0.6,0.8680794814460021,0.6832814122533748,18.80,18.80,0.00,0.00,97.15,96.42,97.85,9.50,46.32,99.37
pdc2021_111100.xes,0.8,0.8286754074197549,0.8142548596112311,0.00,0.00,0.00,0.00,92.30,86.76,93.69,12.10,49.99,98.81
pdc2021_111100.xes,1.0,0.7994354010427434,0.21810318195860368,0.00,0.00,0.00,0.00,97.21,94.47,94.47,40.64,40.64,100.00
pdc2021_111110.xes,0.0,1.0,0.1145358635062772,0.00,0.00,0.00,0.00,94.47,100.00,100.00,9.39,30.73,100.00
pdc2021_111110.xes,0.2,0.9642139637865831,0.1760128398424201,0.00,0.00,0.00,0.00,94.90,98.58,99.55,10.64,58.01,99.16
pdc2021_111110.xes,0.4,0.9284169236879805,0.365955594253374,0.00,0.00,0.00,0.00,98.02,95.97,98.43,11.26,45.70,100.00
pdc2021_111110.xes,0.6,0.8877495878160155,0.7294117647058824,16.80,16.80,0.00,0.00,98.79,96.13,97.92,11.45,29.13,99.56
pdc2021_111110.xes,0.8,0.8381890488289478,0.5301818181818182,0.00,0.00,0.00,0.00,91.22,68.88,82.86,17.66,56.89,98.97
pdc2021_111110.xes,1.0,0.8052837272655844,0.19563437926330152,0.00,0.00,0.00,0.00,97.51,95.07,95.07,39.63,39.63,100.00
pdc2021_120011.xes,0.0,1.0,0.07196717365383432,0.00,75.20,0.00,75.20,89.25,100.00,98.81,4.30,57.95,100.00
pdc2021_120011.xes,0.2,0.9838886978886345,0.09963130319075209,0.00,75.20,0.00,75.20,91.38,100.00,100.00,4.30,35.85,100.00
pdc2021_120011.xes,0.4,0.9171753344452614,0.3545285359801489,0.00,0.00,0.00,0.00,91.29,84.31,93.48,9.44,35.88,98.23
pdc2021_120011.xes,0.6,0.8560636733147688,0.5541420118343195,0.00,0.00,0.00,0.00,94.35,82.35,91.93,14.72,51.45,94.61
pdc2021_120011.xes,0.8,0.809292093885426,0.5652173913043479,0.00,0.00,0.00,0.00,94.40,92.97,93.89,15.36,21.71,100.00
pdc2021_120011.xes,1.0,0.8413065410404473,0.15327433628318587,0.00,0.00,0.00,0.00,100.00,100.00,100.00,38.65,38.65,100.00
pdc2021_120100.xes,0.0,1.0,0.10485401185291687,0.00,0.00,0.00,0.00,77.65,100.00,100.00,8.33,58.22,100.00
pdc2021_120100.xes,0.2,0.9542803039569806,0.23985924751556398,0.00,0.00,0.00,0.00,94.48,96.59,98.14,8.32,49.45,99.56
pdc2021_120100.xes,0.4,0.9089760219739695,0.6317037037037037,0.00,0.00,0.00,0.00,96.45,95.82,98.29,10.85,47.39,99.16
pdc2021_120100.xes,0.6,0.8481495525963533,0.7657967032967032,0.00,0.00,0.00,0.00,96.96,94.68,98.21,10.75,45.45,99.20
pdc2021_120100.xes,0.8,0.8529771386587207,0.5842743621915516,0.00,0.00,0.00,0.00,87.89,92.57,97.87,8.50,53.50,96.84
